iter	Passed	Remaining
4771	104683	5001
4772	104703	4979
4773	104724	4957
4774	104744	4935
4775	104767	4913
4776	104792	4891
4777	104820	4870
4778	104845	4848
4779	104874	4826
4780	104897	4804
4781	104917	4782
4782	104938	4760
4783	104959	4738
4784	104983	4717
4785	105002	4695
4786	105022	4673
4787	105043	4651
4788	105065	4629
4789	105089	4607
4790	105111	4585
4791	105133	4563
4792	105154	4541
4793	105174	4519
4794	105195	4497
4795	105215	4475
4796	105237	4453
4797	105257	4431
4798	105279	4409
4799	105300	4387
4800	105320	4365
4801	105350	4343
4802	105370	4321
4803	105389	4299
4804	105417	4278
4805	105438	4256
4806	105460	4234
4807	105480	4212
4808	105499	4190
4809	105522	4168
4810	105543	4146
4811	105560	4124
4812	105582	4102
4813	105603	4080
4814	105627	4058
4815	105649	4036
4816	105676	4014
4817	105698	3992
4818	105720	3970
4819	105742	3948
4820	105762	3926
4821	105783	3904
4822	105802	3882
4823	105822	3860
4824	105845	3838
4825	105870	3817
4826	105891	3795
4827	105914	3773
4828	105936	3751
4829	105956	3729
4830	105978	3707
4831	105998	3685
4832	106018	3663
4833	106039	3641
4834	106059	3619
4835	106081	3597
4836	106101	3575
4837	106118	3553
4838	106137	3531
4839	106159	3509
4840	106179	3487
4841	106200	3465
4842	106222	3443
4843	106245	3421
4844	106267	3399
4845	106288	3377
4846	106309	3355
4847	106330	3333
4848	106349	3311
4849	106372	3289
4850	106391	3267
4851	106411	3245
4852	106434	3223
4853	106458	3202
4854	106480	3180
4855	106502	3158
4856	106531	3136
4857	106553	3114
4858	106573	3092
4859	106595	3070
4860	106620	3048
4861	106639	3026
4862	106663	3004
4863	106684	2982
4864	106705	2960
4865	106725	2939
4866	106749	2917
4867	106773	2895
4868	106793	2873
4869	106814	2851
4870	106834	2829
4871	106857	2807
4872	106879	2785
4873	106901	2763
4874	106923	2741
4875	106945	2719
4876	106965	2697
4877	106985	2675
4878	107007	2653
4879	107030	2631
4880	107053	2610
4881	107075	2588
4882	107097	2566
4883	107118	2544
4884	107137	2522
4885	107157	2500
4886	107178	2478
4887	107198	2456
4888	107222	2434
4889	107242	2412
4890	107265	2390
4891	107285	2368
4892	107305	2346
4893	107327	2324
4894	107347	2302
4895	107368	2280
4896	107388	2258
4897	107411	2236
4898	107434	2214
4899	107456	2192
4900	107475	2170
4901	107494	2149
4902	107514	2127
4903	107534	2105
4904	107558	2083
4905	107579	2061
4906	107600	2039
4907	107626	2017
4908	107648	1995
4909	107669	1973
4910	107690	1951
4911	107709	1929
4912	107729	1907
4913	107749	1885
4914	107769	1863
4915	107789	1841
4916	107808	1819
4917	107831	1797
4918	107856	1776
4919	107878	1754
4920	107899	1732
4921	107921	1710
4922	107944	1688
4923	107965	1666
4924	107986	1644
4925	108006	1622
4926	108030	1600
4927	108050	1578
4928	108071	1556
4929	108091	1534
4930	108118	1512
4931	108139	1490
4932	108160	1469
4933	108182	1447
4934	108204	1425
4935	108233	1403
4936	108257	1381
4937	108277	1359
4938	108298	1337
4939	108317	1315
4940	108340	1293
4941	108360	1271
4942	108381	1249
4943	108402	1227
4944	108425	1205
4945	108446	1184
4946	108468	1162
4947	108490	1140
4948	108513	1118
4949	108534	1096
4950	108563	1074
4951	108583	1052
4952	108602	1030
4953	108624	1008
4954	108648	986
4955	108668	964
4956	108686	942
4957	108708	920
4958	108729	898
4959	108751	877
4960	108772	855
4961	108793	833
4962	108815	811
4963	108844	789
4964	108866	767
4965	108888	745
4966	108909	723
4967	108929	701
4968	108959	679
4969	108979	657
4970	109000	635
4971	109023	613
4972	109046	592
4973	109066	570
4974	109086	548
4975	109107	526
4976	109126	504
4977	109146	482
4978	109167	460
4979	109188	438
4980	109216	416
4981	109238	394
4982	109259	372
4983	109284	350
4984	109305	328
4985	109326	306
4986	109345	285
4987	109367	263
4988	109387	241
4989	109407	219
4990	109429	197
4991	109448	175
4992	109469	153
4993	109493	131
4994	109513	109
4995	109534	87
4996	109554	65
4997	109574	43
4998	109593	21
4999	109616	0
