iter	MultiClass
4340	0.1493879408
4341	0.1493665947
4342	0.1493543248
4343	0.1493469966
4344	0.1493200198
4345	0.1493065061
4346	0.1492987409
4347	0.1492745542
4348	0.1492500481
4349	0.1492405516
4350	0.1492263993
4351	0.1492136589
4352	0.149190447
4353	0.1491696724
4354	0.1491565453
4355	0.1491280558
4356	0.1491161894
4357	0.149101785
4358	0.1490717155
4359	0.1490582187
4360	0.1490477473
4361	0.1490379314
4362	0.1490156104
4363	0.1490064333
4364	0.1489931046
4365	0.1489857427
4366	0.1489598416
4367	0.1489423613
4368	0.1489032323
4369	0.1488890296
4370	0.1488776001
4371	0.1488493459
4372	0.1488123852
4373	0.1488006196
4374	0.1487835595
4375	0.1487620789
4376	0.1487352365
4377	0.1487213868
4378	0.1486977547
4379	0.1486840899
4380	0.1486645758
4381	0.1486572139
4382	0.1486410782
4383	0.1486319851
4384	0.1486241022
4385	0.1486207574
4386	0.1486092271
4387	0.1485960161
4388	0.1485826873
4389	0.1485677114
4390	0.1485498109
4391	0.1485277588
4392	0.1485076397
4393	0.1484860246
4394	0.1484698217
4395	0.1484446266
4396	0.1484305079
4397	0.1484011948
4398	0.1483900511
4399	0.1483833279
4400	0.1483694445
4401	0.1483659148
4402	0.1483459974
4403	0.1483344335
4404	0.1483117595
4405	0.1482969853
4406	0.1482822447
4407	0.1482731012
4408	0.148257705
4409	0.1482369136
4410	0.1482217024
4411	0.1481933809
4412	0.1481768419
4413	0.1481575127
4414	0.1481342336
4415	0.1481210898
4416	0.1481105176
4417	0.1480990881
4418	0.1480645477
4419	0.1480512526
4420	0.1480379575
4421	0.1480210991
4422	0.1479986941
4423	0.1479887606
4424	0.1479668934
4425	0.1479482365
4426	0.1479388409
4427	0.1479226548
4428	0.1479136289
4429	0.1478926021
4430	0.1478652387
4431	0.1478414554
4432	0.1478290512
4433	0.1477990825
4434	0.1477652649
4435	0.1477488435
4436	0.1477347248
4437	0.1477107902
4438	0.1476983187
4439	0.1476887045
4440	0.1476756783
4441	0.1476645515
4442	0.1476348854
4443	0.1476185984
4444	0.1475842597
4445	0.1475564425
4446	0.1475295162
4447	0.1475116493
4448	0.1474640995
4449	0.1474478462
4450	0.1474237772
4451	0.1474075911
4452	0.1473684621
4453	0.1473509986
4454	0.1473292491
4455	0.1473100208
4456	0.1472918681
4457	0.1472671772
4458	0.1472538149
4459	0.1472364522
4460	0.1472198123
4461	0.1471861123
4462	0.1471648334
4463	0.1471439579
4464	0.1471240405
4465	0.14711051
4466	0.1470904581
4467	0.1470704566
4468	0.1470609265
4469	0.1470313445
4470	0.1470219824
4471	0.147008099
4472	0.1469890052
4473	0.1469680792
4474	0.1469560783
4475	0.1469466322
4476	0.1469215884
4477	0.1469080243
4478	0.1468872665
4479	0.1468663573
4480	0.146850104
4481	0.1468318674
4482	0.1467994616
4483	0.1467828553
4484	0.1467742496
4485	0.146735961
4486	0.1467268511
4487	0.146704715
4488	0.1466874364
4489	0.146665149
4490	0.1466308944
4491	0.14661412
4492	0.1465944715
4493	0.1465792266
4494	0.1465608219
4495	0.1465422659
4496	0.1465305339
4497	0.1465145831
4498	0.1464904133
4499	0.146481858
4500	0.1464597555
4501	0.1464436871
4502	0.146433451
4503	0.1464017848
4504	0.1463956499
4505	0.1463695807
4506	0.1463509743
4507	0.1463375279
4508	0.1463211233
4509	0.1463148035
4510	0.1462706153
4511	0.1462440587
4512	0.1462268978
4513	0.1462226117
4514	0.1462080056
4515	0.146180222
4516	0.1461512282
4517	0.146143984
4518	0.1460968712
4519	0.1460873243
4520	0.1460744158
4521	0.1460548513
4522	0.1460366314
4523	0.145997452
4524	0.145973383
4525	0.1459544909
4526	0.1459485912
4527	0.1459401032
4528	0.145927783
4529	0.1459208749
4530	0.1458984026
4531	0.1458850907
4532	0.1458544666
4533	0.1458401462
4534	0.1458213044
4535	0.145801118
4536	0.1457803938
4537	0.1457676702
4538	0.1457531985
4539	0.145722776
4540	0.1457022535
4541	0.1456783862
4542	0.1456500983
4543	0.1456336601
4544	0.1456211214
4545	0.1456077254
4546	0.1455964305
4547	0.145573538
4548	0.1455655878
4549	0.1455425273
4550	0.1455222232
4551	0.1455018688
4552	0.1454765728
4553	0.1454665216
4554	0.1454499657
4555	0.1454359983
4556	0.1454144505
4557	0.1454020798
4558	0.1453846499
4559	0.1453687664
4560	0.1453522946
4561	0.1453269145
4562	0.1453163255
4563	0.1452977863
4564	0.1452722382
4565	0.1452574471
4566	0.1452174273
4567	0.1451945685
4568	0.1451792396
4569	0.1451508509
4570	0.1451352868
4571	0.1451219076
4572	0.1451146802
4573	0.1451007632
4574	0.1450838375
4575	0.1450732485
4576	0.1450479357
4577	0.1450345901
4578	0.1450265223
4579	0.1450115632
4580	0.1450019154
4581	0.1449923349
4582	0.1449779473
4583	0.1449672406
4584	0.1449528193
4585	0.1449151695
4586	0.1449008659
4587	0.1448801921
4588	0.1448665272
4589	0.1448532825
4590	0.1448285411
4591	0.1448032283
4592	0.14478995
4593	0.1447733605
4594	0.1447592418
4595	0.1447492075
4596	0.144741812
4597	0.1447280126
4598	0.1447202137
4599	0.1447010694
4600	0.1446884466
4601	0.1446633355
4602	0.1446382916
4603	0.1446063565
4604	0.1446019191
4605	0.1445756651
4606	0.1445501001
4607	0.1445363008
4608	0.1444966508
4609	0.1444791201
4610	0.1444565806
4611	0.1444447814
4612	0.1444299903
4613	0.1444140227
4614	0.1443980047
4615	0.1443824742
4616	0.1443623718
4617	0.1443447066
4618	0.1443342689
4619	0.1443041658
4620	0.1442967367
4621	0.1442840635
4622	0.1442694069
4623	0.1442572211
4624	0.1442469514
4625	0.1442286139
4626	0.1442190334
4627	0.1442093016
4628	0.1441952165
4629	0.144173114
4630	0.1441525578
4631	0.1441243204
4632	0.144119547
4633	0.1441043021
4634	0.144093898
4635	0.1440876118
4636	0.144078754
4637	0.1440597946
4638	0.14404418
4639	0.1440260946
4640	0.1439984791
4641	0.1439794188
4642	0.1439682583
4643	0.1439602745
4644	0.1439348273
4645	0.143927146
4646	0.1439099178
4647	0.1439004549
4648	0.1438851597
4649	0.1438535439
4650	0.1438460811
4651	0.1438312733
4652	0.1438001113
4653	0.143785606
4654	0.1437747649
4655	0.1437637893
4656	0.1437411657
4657	0.143725215
4658	0.1437132141
4659	0.1437093146
4660	0.1436969775
4661	0.1436915318
4662	0.1436779677
4663	0.1436613446
4664	0.1436406372
4665	0.1436214929
4666	0.1436108198
4667	0.143584633
4668	0.1435709513
4669	0.1435572864
4670	0.1435453528
4671	0.1435366967
4672	0.1435305617
4673	0.1435186281
4674	0.1434894999
4675	0.1434657166
4676	0.1434608927
4677	0.143442303
4678	0.143437496
4679	0.1434200997
4680	0.1433973753
4681	0.143378668
4682	0.143354162
4683	0.1433326142
4684	0.1433189661
4685	0.1433066795
4686	0.143288863
4687	0.1432841904
4688	0.1432488264
4689	0.1432333799
4690	0.1432196477
4691	0.1432049576
4692	0.1431881328
4693	0.1431737788
4694	0.1431650386
4695	0.143159492
4696	0.1431512057
4697	0.1431315235
4698	0.1431141104
4699	0.1430994539
4700	0.1430693004
4701	0.1430493829
4702	0.1430244063
4703	0.1430141366
4704	0.1429813106
4705	0.1429570903
4706	0.1429410891
4707	0.1429179613
4708	0.1428901777
4709	0.1428752523
4710	0.1428614361
4711	0.1428454181
4712	0.1428113651
4713	0.1428015493
4714	0.1427874978
4715	0.142778724
4716	0.1427561677
4717	0.1427192574
4718	0.1426916083
4719	0.1426724472
4720	0.1426425122
4721	0.1426138546
4722	0.1425956515
4723	0.1425775157
4724	0.1425513961
4725	0.1425436308
4726	0.1425362521
4727	0.1425187046
4728	0.1424978459
4729	0.142477088
4730	0.1424440099
4731	0.1424306476
4732	0.1424143775
4733	0.1423852324
4734	0.1423771814
4735	0.1423544738
4736	0.1423352455
4737	0.1423239337
4738	0.1422945702
4739	0.1422720307
4740	0.1422569875
4741	0.1422488189
4742	0.1422425495
4743	0.1422256743
4744	0.1421964956
4745	0.1421715358
4746	0.1421663085
4747	0.142147971
4748	0.1421312975
4749	0.1421159854
4750	0.1420960007
4751	0.1420838654
4752	0.142061141
4753	0.1420491401
4754	0.1420211044
4755	0.1419902449
4756	0.1419805467
4757	0.1419492671
4758	0.1419404429
4759	0.1419272654
4760	0.14190997
4761	0.1418685047
4762	0.1418505202
4763	0.1418364855
4764	0.1418078279
4765	0.1417974574
4766	0.1417742456
4767	0.1417635725
4768	0.1417499749
4769	0.1417301919
4770	0.1417114342
4771	0.1416953657
4772	0.1416864407
4773	0.1416625902
4774	0.1416447401
4775	0.1416227721
4776	0.1416109729
4777	0.1415922488
4778	0.1415820631
4779	0.1415671208
4780	0.1415479766
4781	0.1415375892
4782	0.1415047801
4783	0.1414966954
4784	0.1414790638
4785	0.1414664747
4786	0.1414390104
4787	0.1414225218
4788	0.1413933768
4789	0.1413786362
4790	0.1413703498
4791	0.1413566681
4792	0.1413456589
4793	0.1413183796
4794	0.1412936718
4795	0.141287268
4796	0.1412800406
4797	0.1412640394
4798	0.1412544756
4799	0.1412302217
4800	0.1412146239
4801	0.1411908238
4802	0.1411806382
4803	0.1411715451
4804	0.1411605358
4805	0.1411377442
4806	0.1411128012
4807	0.1411077588
4808	0.1411037585
4809	0.1410790171
4810	0.1410585618
4811	0.1410529143
4812	0.141037367
4813	0.1410163906
4814	0.1409830688
4815	0.1409599074
4816	0.1409469568
4817	0.1409350064
4818	0.1409180975
4819	0.1409072144
4820	0.1408913813
4821	0.1408791114
4822	0.1408655558
4823	0.1408578073
4824	0.1408511261
4825	0.1408225778
4826	0.140805753
4827	0.1407902224
4828	0.1407749608
4829	0.1407573124
4830	0.1407425382
4831	0.1407275203
4832	0.1407120653
4833	0.1406981315
4834	0.1406847776
4835	0.1406629608
4836	0.1406497497
4837	0.1406339334
4838	0.1406006284
4839	0.1405869215
4840	0.1405562722
4841	0.1405371867
4842	0.1405261103
4843	0.1405149666
4844	0.1405026379
4845	0.1404837794
4846	0.1404629795
4847	0.140440482
4848	0.1404241278
4849	0.140411463
4850	0.1403954618
4851	0.1403877722
4852	0.1403741493
4853	0.1403419032
4854	0.1403135145
4855	0.1402904288
4856	0.1402643176
4857	0.1402534008
4858	0.1402388535
4859	0.1402152719
4860	0.1401943628
4861	0.1401773195
4862	0.1401508553
4863	0.1401321648
4864	0.1401229289
4865	0.1401139786
4866	0.1400863883
4867	0.1400586635
4868	0.14004615
4869	0.1400246526
4870	0.1400024156
4871	0.1399881205
4872	0.1399780189
4873	0.1399671189
4874	0.1399501596
4875	0.1399228803
4876	0.1399039293
4877	0.1398919956
4878	0.1398629682
4879	0.1398385042
4880	0.1398134771
4881	0.1397795671
4882	0.1397691377
4883	0.1397603723
4884	0.1397510187
4885	0.139744514
4886	0.1397328745
4887	0.1397177137
4888	0.139703553
4889	0.1396943338
4890	0.1396613733
4891	0.139648448
4892	0.1396338083
4893	0.1396126554
4894	0.1396038901
4895	0.1395858299
4896	0.1395664587
4897	0.1395535081
4898	0.1395393306
4899	0.1395038237
4900	0.1394914447
4901	0.1394780235
4902	0.1394683253
4903	0.1394629551
4904	0.139432373
4905	0.1394085981
4906	0.1393898825
4907	0.139375789
4908	0.1393473583
4909	0.1393257684
4910	0.1393081789
4911	0.1392872697
4912	0.1392756975
4913	0.1392629822
4914	0.1392513091
4915	0.1392354339
4916	0.1392243071
4917	0.1392147601
4918	0.1391951956
4919	0.1391815055
4920	0.1391686642
4921	0.1391447885
4922	0.1391236189
4923	0.1391121894
4924	0.1391012726
4925	0.1390872128
4926	0.1390582106
4927	0.1390452853
4928	0.1390400832
4929	0.1390131484
4930	0.1389976935
4931	0.1389897601
4932	0.1389767928
4933	0.1389644809
4934	0.1389413951
4935	0.1389169143
4936	0.1388969044
4937	0.1388823319
4938	0.1388659525
4939	0.1388594142
4940	0.1388332778
4941	0.1388233527
4942	0.1388126124
4943	0.138790636
4944	0.1387733574
4945	0.1387623902
4946	0.1387268077
4947	0.1386971332
4948	0.1386797201
4949	0.1386649795
4950	0.1386469446
4951	0.1386278339
4952	0.1386183878
4953	0.1386085131
4954	0.1385851752
4955	0.1385766536
4956	0.138572065
4957	0.1385584169
4958	0.1385462396
4959	0.1385323226
4960	0.1385205065
4961	0.1385124807
4962	0.1384888487
4963	0.1384702591
4964	0.1384554092
4965	0.1384399459
4966	0.1384141625
4967	0.1384089016
4968	0.1383929592
4969	0.1383740502
4970	0.1383515611
4971	0.1383473339
4972	0.1383364676
4973	0.1383240885
4974	0.138315903
4975	0.1383089277
4976	0.1383024566
4977	0.1382808836
4978	0.138262336
4979	0.1382386031
4980	0.1382140383
4981	0.1381778507
4982	0.1381671104
4983	0.1381459155
4984	0.1381358139
4985	0.1381196026
4986	0.1381032569
4987	0.138093836
4988	0.1380756918
4989	0.1380534044
4990	0.1380474628
4991	0.1380407228
4992	0.1380173429
4993	0.1379951479
4994	0.1379846682
4995	0.1379665324
4996	0.1379558257
4997	0.137942539
4998	0.137928748
4999	0.1379201423
